1187, 916
1178, 900
1169, 887
1158, 868
1150, 853
1139, 834
1125, 803
1109, 771
1095, 740
1084, 712
1070, 684
1060, 656
1049, 628
1035, 594
1023, 566
1011, 538
1000, 512
991, 489
984, 470
979, 450
975, 437
972, 426
970, 411
967, 399
967, 383
967, 366
966, 344
963, 318
959, 294
954, 268
948, 249
945, 233
940, 216
935, 205
933, 193
930, 183
928, 175
925, 167
925, 159
923, 152
919, 142
918, 134
917, 124
914, 115
912, 105
910, 99
908, 90
905, 83
903, 76
901, 67
899, 60
897, 55
895, 49
893, 44
892, 41
891, 38
891, 34
890, 32
889, 30
888, 28
888, 25
887, 23
886, 21
886, 18
886, 17
885, 15
883, 14|True
880, 14
878, 14
874, 14
869, 16
861, 17
850, 20
834, 22
803, 23
765, 23
730, 23
697, 23
676, 20
660, 16
653, 12
647, 9
646, 9
645, 9
644, 8
643, 7
642, 7
641, 6|True
639, 6
634, 6
629, 6
620, 6
608, 6
596, 6
581, 6
569, 6
557, 6
544, 6
534, 6
523, 6
511, 6
500, 6
495, 6
487, 6
483, 5
480, 4
479, 4
479, 4
476, 2
471, 0
465, -4
458, -4
452, -2
445, -3
439, -2
436, -3
434, 0|True
